"fecha","plataforma","usuarios_unicos","latencia_ms","errores_5xx","tiempo_caida_min","carga_cpu_pct","carga_memoria_pct","registro_incompleto"
"2025-04-13","CRM_Academico","125","247.53676749392","1","3","55.2468663463234","51.2864607814216","0"
"2025-04-14","CRM_Academico","138","186.982247503623","1","3","53.235142200833","58.3313688428802","0"
"2025-04-15","CRM_Academico","111","248.689983809732","3","4","60.1333856701213","62.3174752495958","0"
"2025-04-16","CRM_Academico","124","142.961274340611","0","3","57.426618740668","78.3348568715642","0"
"2025-04-17","CRM_Academico","113",NA,"4","2","50.2780388106873","49.8091129276413","1"
"2025-04-18","CRM_Academico","110","162.210117923209","4","0","42.2020943161618","70.7171831066715","0"
"2025-04-19","CRM_Academico","96","247.942175713508","2","1","51.6001170675061","79.68407229913","0"
"2025-04-20","CRM_Academico","121","195.798466367258","5","4","46.3970175517339","76.0554448597352","0"
"2025-04-21","CRM_Academico","99","164.097924535258","0","5","59.8944857219298","74.1226374235268","0"
"2025-04-22","CRM_Academico","136","790.448653440279","4","6","44.427791384375","69.7548307025119","0"
"2025-04-23","CRM_Academico","115","170.341750849142","3","2","33.1740826817376","39.5340967822822","0"
"2025-04-24","CRM_Academico","103","204.494122633299","4","2","63.0278469380998","57.8426369210071","0"
"2025-04-25","CRM_Academico","121","252.599099673569","0","6","48.3698363282156","43.9085385538269","0"
"2025-04-26","CRM_Academico","137","219.416119963605","2","2","60.3782637324581","70.1528930049853","0"
"2025-04-27","CRM_Academico","136",NA,"3","4","69.8860510368169","63.2062034385069","1"
"2025-04-28","CRM_Academico","139","147.93759694983","0","6","36.8353528789228","63.8780464622149","0"
"2025-04-29","CRM_Academico","119","205.195857793754","4","5","46.3294812885409","59.9426308361766","0"
"2025-04-30","CRM_Academico","110","237.210507383946","3","1","59.6729779195455","66.3537889746995","0"
"2025-05-01","CRM_Academico","119","162.266120043532","1","1","45.9899364760332","64.5491050340247","0"
"2025-05-02","CRM_Academico","109","240.276673928562","1","1","62.6328927729565","39.8802534101242","0"
"2025-05-03","CRM_Academico","145","201.703092927194","1","6","69.7367212092859","71.1506089878343","0"
"2025-05-04","CRM_Academico","118","171.126553690815","2","3","44.8094009128175","80.2595597113667","0"
"2025-05-05","CRM_Academico","342","162.904489186786","2","2","50.2410801225344","79.840840654611","0"
"2025-05-06","CRM_Academico","112","200.963967140097","2","5","53.4405992483936","57.8717241378125","0"
"2025-05-07","CRM_Academico","140","243.377622024826","3","5","63.0421848697869","49.9172532790184","0"
"2025-05-08","CRM_Academico","119","185.154055188114","1","2","54.7807508164771","48.4294393170626","0"
"2025-05-09","CRM_Academico","128","223.444617390859","5","0","47.2018830047387","77.5184497524665","0"
"2025-05-10","CRM_Academico","122","234.24735866837","2","3","51.2136512148528","64.8767380949246","0"
"2025-05-11","CRM_Academico","125","187.146491596835","3","9","51.1270690058074","88.2108247889242","0"
"2025-05-12","CRM_Academico","139","186.166684941578","2","3","48.0560329150416","61.0186778053524","0"
"2025-05-13","CRM_Academico","133","97.165903223769","0","1","51.0824458972085","54.4430743308581","0"
"2025-05-14","CRM_Academico","120","191.662984233003","2","1","51.1718742498103","53.4251528144587","0"
"2025-05-15","CRM_Academico","118","234.426960929075","0","2","61.043739503385","55.0070582772332","0"
"2025-05-16","CRM_Academico","120","216.006932172622","0","7","56.3955935993964","57.2567091083911","0"
"2025-05-17","CRM_Academico","106","204.936417086491","4","2","47.8126108999306","57.7359864869415","0"
"2025-05-18","CRM_Academico","139","176.833599021461","3","1","61.1566722418502","67.3245114256134","0"
"2025-05-19","CRM_Academico","119","203.171845190918","0","3","38.8775251159843","72.8417701133154","0"
"2025-05-20","CRM_Academico","120","241.333047024248","4","3","55.8582512711562","57.5292372415718","0"
"2025-05-21","CRM_Academico","133","629.257127618668","2","3","46.7096973131456","65.8783208262024","0"
"2025-05-22","CRM_Academico","137","187.811006447122","3","4","68.1027190014646","58.914501630338","0"
"2025-05-23","CRM_Academico","114","190.428782275571","4","0","59.9526742686655","77.8857186452904","0"
"2025-05-24","CRM_Academico","132","248.788667651463","0","1","54.2968746998732","72.8587949906051","0"
"2025-05-25","CRM_Academico","127","213.420439269963","1","4","56.6473672516472","29.3823767841522","0"
"2025-05-26","CRM_Academico","126","108.336378255329","2","5","55.7706428968521","59.2426119947159","0"
"2025-05-27","CRM_Academico","139","116.127460356826","7","3","48.1576005199947","77.8665026518692","0"
"2025-05-28","CRM_Academico","122","163.889059526021","5","5","41.6426388039919","50.1390632838176","0"
"2025-05-29","CRM_Academico","107","199.683400493632","2","5","56.9351893782579","63.6958762807801","0"
"2025-05-30","CRM_Academico","103","154.105784199025","3","5","61.4165574339794","63.1654034209334","0"
"2025-05-31","CRM_Academico","118","211.963475420956","2","6","50.7687440374147","57.7103126319791","0"
"2025-06-01","CRM_Academico","108","193.476865580419","4","2","56.7167400948309","73.380192507736","0"
"2025-06-02","CRM_Academico","116","264.664094760505","0","4","59.4965426846797","82.2179948501683","0"
"2025-06-03","CRM_Academico","95",NA,"2","4","40.7870555994438","72.8632968259437","1"
"2025-06-04","CRM_Academico","109","279.841503082923","2","3","39.0390707070288","55.9353799992404","0"
"2025-06-05","CRM_Academico","125","173.383508391344","2","1","28.8710020864154","43.4284720113662","0"
"2025-06-06","CRM_Academico","102","207.446409470529","0","3","46.2747419682416","40.1020471331317","0"
"2025-06-07","CRM_Academico","101","201.394899891309","5","4","52.8089225662925","64.6797466773198","0"
"2025-06-08","CRM_Academico","113","230.061132008611","0","2","49.9262134307213","60.3978635843915","0"
"2025-06-09","CRM_Academico","118","244.645896548449","2","4","69.7585257941606","67.8908087979393","0"
"2025-06-10","CRM_Academico","131","205.236831277253","4","2","63.4478219085941","55.1838823316211","0"
"2025-06-11","CRM_Academico","122","160.516950474636","2","2","32.4253034762101","80.1761840020601","0"
"2025-06-12","CRM_Academico","117","181.285921249342","1","9","68.4666719726802","51.6889210377513","0"
"2025-06-13","CRM_Academico","122","203.43031504863","3","3","56.0698198375891","56.013295126587","0"
"2025-06-14","CRM_Academico","121","173.187543016929","1","3","47.9679865842","42.548140854329","0"
"2025-06-15","CRM_Academico","113","200.211039140724","0","2","21.6099389862958","56.6253934068053","0"
"2025-06-16","CRM_Academico","129","245.645814686789","3","1","51.7867096199152","69.6298182685222","0"
"2025-06-17","CRM_Academico","129","182.725457190407","5","2","73.5566500936338","63.8817640649365","0"
"2025-06-18","CRM_Academico","111","147.085008792927","2","1","55.6976530632245","75.7778195339935","0"
"2025-06-19","CRM_Academico","129","541.107351013631","1","2","55.6412568024703","61.8946252397708","0"
"2025-06-20","CRM_Academico","114","211.546426586219","0","4","62.6379560061037","49.5066019138289","0"
"2025-06-21","CRM_Academico","109","155.016724099873","1","7","61.7276100522275","65.2755344160036","0"
"2025-06-22","CRM_Academico","132","151.078343348619","1","2","45.924476985074","90.497429413092","0"
"2025-06-23","CRM_Academico","135","166.69747218913","1","3","48.5476780093604","64.5599907214862","0"
"2025-06-24","CRM_Academico","129","251.253197459687","3","4","51.6661633634378","47.7600436009226","0"
"2025-06-25","CRM_Academico","119","251.607680597511","5","9","58.5631136315982","48.8377609687601","0"
"2025-06-26","CRM_Academico","95","217.113181181725","1","3","47.6637369840259","62.9085343384378","0"
"2025-06-27","CRM_Academico","135","265.125765679425","1","3","55.9542412108791","57.1022973712942","0"
"2025-06-28","CRM_Academico","100","174.635468366194","2","2","67.3403395643538","47.2404099988381","0"
"2025-06-29","CRM_Academico","115","159.193470550798","1","7","53.9716012268749","59.2879844185543","0"
"2025-06-30","CRM_Academico","116","217.892901024824","2","4","55.5661964311942","63.6163163288481","0"
"2025-07-01","CRM_Academico","126","196.855345212996","2","3","72.6075709718288","72.226546559189","0"
"2025-07-02","CRM_Academico","128","189.181304064875","1","4","60.7310246461002","63.3100182035364","0"
"2025-07-03","CRM_Academico","131","201.072709753029","3","6","39.4524413972853","60.4668988311597","0"
"2025-07-04","CRM_Academico","101","158.669082694017","5","3","59.9149479685185","67.9572395651209","0"
"2025-07-05","CRM_Academico","106","154.279406965269","5","1","60.2305727927715","51.6073132978248","0"
"2025-07-06","CRM_Academico","115","211.719938423968","2","3","72.4317664438462","49.3444124676524","0"
"2025-07-07","CRM_Academico","121","171.681100812946","2","1","71.1916935464204","49.7488865968708","0"
"2025-07-08","CRM_Academico","378","156.938564082647","0","3","42.2533636033732","46.7290601710023","0"
"2025-07-09","CRM_Academico","125","247.167649362045","1","2","46.6764157584748","53.211435809768","0"
"2025-07-10","CRM_Academico",NA,"202.41822115989","3","6","58.3974072241746","68.9095395697237","1"
"2025-07-11","CRM_Academico","115","226.936394054258","2","4","46.2872048436283","50.88528697735","0"
"2025-07-12","CRM_Academico","115","222.785469327267","1","1","62.8355192809553","70.7791120698394","0"
"2025-07-13","CRM_Academico","119","162.97483577012","4","2","57.8475317554187","67.6342193960004","0"
"2025-07-14","CRM_Academico","137","187.13685034046","1","7","51.0344777790869","49.045216547756","0"
"2025-07-15","CRM_Academico","109","207.81062882488","2","4","42.4092325645476","47.4505839119333","0"
"2025-07-16","CRM_Academico","127","274.345129868887","2","4","79.7379786409768","60.7964359545551","0"
"2025-07-17","CRM_Academico","98","216.73609225905","1","3","54.833017956508","61.1418826827761","0"
"2025-07-18","CRM_Academico","92","214.203238632319","0","4","47.7575105252867","57.8705095819125","0"
"2025-07-19","CRM_Academico","144","220.981585004612","3","1","69.4803205489434","72.6523550786075","0"
"2025-07-20","CRM_Academico","109","216.534969091753","2","2","49.008680364022","46.6032828668953","0"
"2025-07-21","CRM_Academico","122","209.404878572091","1","3","48.7156407614127","68.299171558376","0"
"2025-07-22","CRM_Academico","124","188.365680057081","1","3","50.0386557988363","51.1526833743312","0"
"2025-07-23","CRM_Academico","131","256.559906431901","6","6","38.9086637091426","57.9974422634968","0"
"2025-07-24","CRM_Academico","123","178.791321002512","1","1","47.1677711202372","74.6948412477562","0"
"2025-07-25","CRM_Academico","118","155.233672916726","2","0","62.1727695559918","51.513586936384","0"
"2025-07-26","CRM_Academico","117","189.45593845147","3","2","55.4919314253317","41.2523444957209","0"
"2025-07-27","CRM_Academico","111","240.069449264923","3","1","58.1673943285367","66.1926174801532","0"
"2025-07-28","CRM_Academico","118","219.73995309603","2","2","43.9581103277027","65.1070193423496","0"
"2025-07-29","CRM_Academico","118","193.743119222309","3","4","60.0329020860148","58.1439833317293","0"
"2025-07-30","CRM_Academico","115","208.25193309874","3","5","42.1949183801991","51.049180902283","0"
"2025-07-31","CRM_Academico","131","219.461598032608","4","2","42.0509709125284","56.3184488342405","0"
"2025-08-01","CRM_Academico","146","205.621147467556","3","3","68.2145669492848","63.1861198276852","0"
"2025-08-02","CRM_Academico","111","194.980412617138","1","2","79.3451199432145","49.0058051547756","0"
"2025-08-03","CRM_Academico","119","211.824856405671","3","2","49.0476703185031","74.149863612796","0"
"2025-08-04","CRM_Academico","123","252.531384652751","4","0","66.5600643751167","66.9199840114039","0"
"2025-08-05","CRM_Academico","118","259.65651842671","3","3","56.709350584825","58.9931923259162","0"
"2025-08-06","CRM_Academico","123","135.277788498698","6","4","50.427915194656","72.7150709831862","0"
"2025-08-07","CRM_Academico",NA,"235.346432219465","5","1","38.2351488292365","57.0027596787465","1"
"2025-08-08","CRM_Academico","128","279.689351383032","1","2","65.9025536446802","63.2982138617666","0"
"2025-08-09","CRM_Academico","124","181.793022280773","0","1","58.5042459673519","45.2712752500023","0"
"2025-08-10","CRM_Academico","114","156.836786999223","2","4","37.2340874705092","75.6709093194323","0"
"2025-08-11","CRM_Academico","115","207.409632840176","2","4","60.3024950108265","51.5465578486805","0"
"2025-08-12","CRM_Academico","121","150.725520228354","1","5","65.7142205369634","53.3244889589817","0"
"2025-08-13","CRM_Academico","111","200.49560144179","1","3","67.5213839538759","57.4334588316204","0"
"2025-08-14","CRM_Academico","112","168.43250927192","0","4","65.0212286829402","80.9560956550568","0"
"2025-08-15","CRM_Academico","107","189.103413761502","4","2","44.9806320645248","57.9254691570311","0"
"2025-08-16","CRM_Academico","118","224.667181176431","3","0","54.7302536695442","46.7289865558106","0"
"2025-08-17","CRM_Academico","127","163.23812310271","2","3","54.0290507154922","62.3460514033896","0"
"2025-08-18","CRM_Academico","124","229.085700245688","1","1","55.8667229136805","68.1089127914579","0"
"2025-08-19","CRM_Academico","112","175.023782312681","2","2","71.1068077564994","74.0205865764766","0"
"2025-08-20","CRM_Academico","125","190.741108334705","1","2","49.5927022310188","56.0005960113288","0"
"2025-08-21","CRM_Academico","119","208.148493119519","3","4","46.8577320614557","80.3788882951328","0"
"2025-08-22","CRM_Academico","124","204.640850579149","0","3","54.4400692098551","42.6652425477303","0"
"2025-08-23","CRM_Academico","114","93.0446410836992","1","2","53.3142778125748","76.870542694428","0"
"2025-08-24","CRM_Academico","140","180.954207088751","0","4","56.8174723781061","45.5111428074445","0"
"2025-08-25","CRM_Academico","122","235.087557240753","0","2","40.9573711661654","60.6226134915813","0"
"2025-08-26","CRM_Academico","120","212.621292255892","2","4","52.900894517415","45.194831184351","0"
"2025-08-27","CRM_Academico","119","253.954172499916","0","3","57.3964491890388","69.1193992865695","0"
"2025-08-28","CRM_Academico","129","250.062853716133","4","7","60.5104421827434","59.5319127961358","0"
"2025-08-29","CRM_Academico","121","189.324244191136","3","1","47.6924121079051","73.5954666668035","0"
"2025-08-30","CRM_Academico","130","194.816634294063","0","5","37.8294431339847","68.5610655276492","0"
"2025-08-31","CRM_Academico","125","126.294719980021","1","2","63.0202330875407","50.524969832887","0"
"2025-09-01","CRM_Academico","120","171.521811697333","1","4","51.8766471784647","54.3663055294177","0"
"2025-09-02","CRM_Academico","125","178.725493605347","0","2","45.4642148114497","56.9338950414872","0"
"2025-09-03","CRM_Academico","117","122.159275872883","2","5","60.4535201584849","58.0981406168908","0"
"2025-09-04","CRM_Academico","136","251.790116458746","0","5","54.2070934238453","48.095201691066","0"
"2025-09-05","CRM_Academico","131","203.696612407642","1","4","58.5904584576876","50.1345321346727","0"
"2025-09-06","CRM_Academico","101","188.889583701423","1","1","61.9704921208656","65.9156305081385","0"
"2025-09-07","CRM_Academico","119","264.744655727225","2","2","46.3536629332843","43.0049775383928","0"
"2025-09-08","CRM_Academico","119","183.294358850781","2","2","59.0061595244495","67.7262567886592","0"
"2025-09-09","CRM_Academico",NA,NA,"2","2","38.768502344117","64.0079125884335","1"
"2025-09-10","CRM_Academico","134","251.628260545275","1","3","64.8567170580354","66.2370591453594","0"
"2025-09-11","CRM_Academico","120","184.072053681913","1","3","43.3437400753634","82.6907676240467","0"
"2025-09-12","CRM_Academico","113","196.709748414135","0","5","26.6275841592012","79.1588567863879","0"
"2025-09-13","CRM_Academico","122","237.925063460894","5","2","44.2825412009629","100","0"
"2025-09-14","CRM_Academico","109","170.715734057997","1","4","44.0470709185988","65.9667587710837","0"
"2025-09-15","CRM_Academico","128","201.113697301945","4","3","54.6810267111265","71.0879117522877","0"
"2025-09-16","CRM_Academico",NA,"162.037906220816","1","1","69.9969653350863","63.2083480682698","1"
"2025-09-17","CRM_Academico","103","215.092644683746","0","2","66.8747228087298","60.6236994939273","0"
"2025-09-18","CRM_Academico","123","587.053543767943","2","5","39.7116507852141","81.0713788053971","0"
"2025-09-19","CRM_Academico","112","160.644464000526","3","5","48.2901746280663","57.9395861265752","0"
"2025-09-20","CRM_Academico","112","217.151399310645","1","0","62.9428733890827","53.3687260098612","0"
"2025-09-21","CRM_Academico","106","265.819051800592","3","3","61.3031267930536","77.9385432895468","0"
"2025-09-22","CRM_Academico","141","138.330859110059","4","4","46.4840547341612","55.4570774154616","0"
"2025-09-23","CRM_Academico","123","241.429320214248","1","4","35.0507505194766","54.5317208080407","0"
"2025-09-24","CRM_Academico","117","302.985051703028","0","1","50.4316151091551","53.5631994609459","0"
"2025-09-25","CRM_Academico","109","125.336445806471","2","1","54.8209928177249","60.8701702916079","0"
"2025-09-26","CRM_Academico","117","195.430009005702","3","2","49.8186302938943","67.3036883968884","0"
"2025-09-27","CRM_Academico","104","187.979910547447","1","3","49.1586516603827","67.1375429592615","0"
"2025-09-28","CRM_Academico","119","151.323697973487","3","6","44.526270027765","80.3124587178266","0"
"2025-09-29","CRM_Academico","116","187.419243082279","1","3","56.5278511578226","57.7435175062463","0"
"2025-09-30","CRM_Academico","108","172.607417705786","4","1","59.600058640432","75.2379385009646","0"
"2025-10-01","CRM_Academico","105","197.153151004868","4","3","49.4687397858885","38.7807815299039","0"
"2025-10-02","CRM_Academico","131","253.25958190275","1","4","49.1744852840635","70.8928771547756","0"
"2025-10-03","CRM_Academico","120","166.697615860136","2","3","43.4136126244926","60.5246182440993","0"
"2025-10-04","CRM_Academico","99","186.95988076696","1","3","55.1317310391668","44.606459464548","0"
"2025-10-05","CRM_Academico","125","204.476484257869","0","2","54.6083247410462","63.9852903521494","0"
"2025-10-06","CRM_Academico","122","159.73034678007","5","5","53.9925314908611","46.4324052466928","0"
"2025-10-07","CRM_Academico","108","226.909729203047","6","3","61.1396287384013","53.8759847408952","0"
"2025-10-08","CRM_Academico","135","194.186828430489","0","2","58.6042969798589","55.8617808956058","0"
"2025-10-09","CRM_Academico","101","208.020169907299","2","3","57.745775837296","49.5306907649426","0"
"2025-10-10","CRM_Academico","108","229.356068885292","3","4","60.1525472265642","35.3874391668082","0"
"2025-10-11","CRM_Academico","106","212.859188902699","1","1","62.1672987112252","46.5356244714898","0"
"2025-10-12","CRM_Academico","112","258.293851784795","2","4","39.7361948545537","47.3935417321041","0"
"2025-10-13","CRM_Academico","109","206.719710389045","2","1","61.4207810855179","44.1523726800442","0"
"2025-10-14","CRM_Academico","137","211.273807442398","1","6","51.4438624911415","74.7944027033502","0"
"2025-10-15","CRM_Academico","131","217.087629446007","4","6","44.2223183713662","32.4223438743701","0"
"2025-10-16","CRM_Academico","119","244.446809910029","2","0","47.8100066328655","56.0247474962119","0"
"2025-10-17","CRM_Academico","123","233.069733594991","1","2","47.6830167677619","90.7060924394929","0"
"2025-10-18","CRM_Academico","130","292.99779066559","5","5","60.5930495966901","54.5309692953811","0"
"2025-10-19","CRM_Academico","116","145.810983529321","3","7","65.8713920883768","49.5108532201274","0"
"2025-10-20","CRM_Academico","127","160.542330165277","5","3","63.7869663432522","98.0869201578108","0"
"2025-10-21","CRM_Academico","109","134.087156022314","2","2","51.7522105256569","80.3336287575681","0"
"2025-10-22","CRM_Academico","113","273.700953593879","5","5","57.921377116659","51.4665521870099","0"
"2025-10-23","CRM_Academico","117","214.404687253019","5","1","51.1284006475258","70.1690719565043","0"
"2025-10-24","CRM_Academico","108","180.522299129211","4","3","45.0158237367668","61.8988292234447","0"
"2025-10-25","CRM_Academico","116","170.649272361503","2","2","45.1446028255596","72.3843991385293","0"
"2025-10-26","CRM_Academico","108","218.921587241451","2","2","54.5197168176535","52.9007323653841","0"
"2025-10-27","CRM_Academico","127","225.453560387079","2","5","65.6613334456476","57.2413958776976","0"
"2025-10-28","CRM_Academico","134","210.608457637568","3","2","67.8141878324774","52.3443328865447","0"
"2025-10-29","CRM_Academico","116","199.732023792571","3","4","42.6432788874852","34.6333455270353","0"
"2025-10-30","CRM_Academico","137","160.144191139369","1","2","72.3317673287548","71.6203779668988","0"
"2025-10-31","CRM_Academico","112","230.370679430519","2","4","52.6977706780619","50.3462513336486","0"
"2025-11-01","CRM_Academico","128","198.244372988223","3","3","51.0165547956842","48.4413129280694","0"
"2025-11-02","CRM_Academico","123","230.34168472037","1","1","47.1093502221271","78.146758704454","0"
"2025-11-03","CRM_Academico","139","222.404069102911","1","1","51.5514687087879","60.3637184972991","0"
"2025-11-04","CRM_Academico","137","207.249339145046","2","2","68.7610610946708","68.7475783067885","0"
"2025-11-05","CRM_Academico","116","204.055976277535","3","4","56.7031548423732","54.5506109818217","0"
"2025-11-06","CRM_Academico","115","214.739028212511","0","4","50.1714451294329","44.4877391005282","0"
"2025-11-07","CRM_Academico","118","159.195492304945","2","2","37.8010713248103","81.6119241709356","0"
"2025-11-08","CRM_Academico","126","212.12348455525","0","4","56.2631450466434","54.3458233854333","0"
"2025-11-09","CRM_Academico","402",NA,"0","3","57.8779783500746","73.3552771989904","1"
"2025-11-10","CRM_Academico","108","177.672834537861","2","2","70.9561941704208","36.0274635332994","0"
"2025-11-11","CRM_Academico","122","238.410132474238","1","1","32.6142765716468","60.2674468768887","0"
"2025-11-12","CRM_Academico","114","206.547182299803","0","1","39.2065683214377","54.7431337396748","0"
"2025-11-13","CRM_Academico","120","230.166132638292","3","2","50.1754777012876","53.1051668813975","0"
"2025-11-14","CRM_Academico","132","214.938576275307","1","4","49.556439873202","58.8041709001214","0"
"2025-11-15","CRM_Academico","114","125.661382178485","2","4","46.0574454648681","64.51121188784","0"
"2025-11-16","CRM_Academico","124","206.622135411405","1","6","62.631751076092","78.2284818782475","0"
"2025-11-17","CRM_Academico","115","232.019294154926","2","0","46.0296700595282","57.0990630060755","0"
"2025-11-18","CRM_Academico","114","188.774396444378","2","2","52.5840777911981","65.5048917458981","0"
"2025-11-19","CRM_Academico","140","210.095378022694","0","3","43.9007779234353","47.7142024966466","0"
"2025-11-20","CRM_Academico","101","248.181834719856","3","1","57.7777250043625","69.7467390673556","0"
"2025-11-21","CRM_Academico","119","229.299096363539","2","4","50.3297387418822","43.9469250865767","0"
"2025-11-22","CRM_Academico","111","158.751608382857","2","3","43.3304957730314","68.1870631260366","0"
"2025-11-23","CRM_Academico","130","266.956749383005","1","2","64.3129449266053","62.8994355381918","0"
"2025-11-24","CRM_Academico","128","176.009932237626","0","3","54.9960232416235","76.5343072631152","0"
"2025-11-25","CRM_Academico","115","211.161328715104","2","2","58.5737069084537","58.1597940217064","0"
"2025-11-26","CRM_Academico","118","221.161411328942","2","6","55.3866414844452","54.6994681414364","0"
"2025-11-27","CRM_Academico","110","199.083245993832","2","2","54.9321220724011","55.7440245869606","0"
"2025-11-28","CRM_Academico","110","253.755288224989","4","4","56.9870621449442","47.9550953078825","0"
"2025-11-29","CRM_Academico","115","166.971141608375","2","2","48.3230174830793","56.3632223673139","0"
"2025-11-30","CRM_Academico","100","197.378128399317","4","2","40.9426204366492","56.4116855142574","0"
"2025-12-01","CRM_Academico","133","198.483681831872","6","1","48.0575380837821","62.2089858431647","0"
"2025-12-02","CRM_Academico","132","215.281190270187","1","6","60.3493573464132","68.1087172294057","0"
"2025-12-03","CRM_Academico","119","210.812039836975","1","1","40.093548451103","70.3263924188239","0"
"2025-12-04","CRM_Academico","126","171.390945023561","1","1","63.1356869238745","43.0339789308568","0"
"2025-12-05","CRM_Academico","96","177.396285886562","3","2","50.0615911774734","59.7267514575572","0"
"2025-12-06","CRM_Academico","100","214.463962649715","2","1","60.0650129485646","41.6733102675012","0"
"2025-12-07","CRM_Academico","121","212.912720333624","0","3","54.787161612922","86.4903887540011","0"
"2025-12-08","CRM_Academico","109","236.923219600436","2","4","61.0552971935235","65.3926132830141","0"
"2025-12-09","CRM_Academico","142","217.101286640926","3","4","54.5837854096503","67.9779756665536","0"
"2025-12-10","CRM_Academico","131","232.512331491941","4","4","56.2508352338316","40.4240610522333","0"
"2025-12-11","CRM_Academico","115","196.39621209694","4","2","63.2271648247531","42.4706047064875","0"
